adventures201desc;Во время своего путешествия, вы столкнулись с небольшой группой гоблинов по пути к месту назначения. Они вас заметили и теперь в вашем наличии лишь несколько минут чтобы подготовиться!;;;;;;;;;;;;;x
martialattack;Я должен встретить их в бою во всеоружии!;;;;;;;;;;;;;x
magicattack;Я поражу их своей магией.;;;;;;;;;;;;;x
stealthattack;Они никогда не заметят меня в тени, из которой я ударю.;;;;;;;;;;;;;x
retreat;Я должен отступить !;;;;;;;;;;;;;x
retreattip;((Результат отступления зависит от вашего навыка интриги);;;;;;;;;;;;;x
martialtip;(Ваш боевой навык будет влиять на результат);;;;;;;;;;;;;x
stealthtip;(Навык интриги будет влиять на результат);;;;;;;;;;;;;x
magictip;(Ваш навык образованности будет влиять на результат);;;;;;;;;;;;;x
retreatmagictip;(Ваш опыт в магии и знание школы "иллюзия" позволяют вам избежать этой встречи);;;;;;;;;;;;;x
loot;Вы собираете добычу.;;;;;;;;;;;;;x
adventures202desc;Град стрел, бойня мечом и топором. Используя свою боевую отвагу я вырезал врагов.;;;;;;;;;;;;;x
adventures203desc;Хотя моя боевая отвага выше, чем у моих врагов, им все же удалось нанести мне несколько ударов, прежде чем последний из них был уничтожен.;;;;;;;;;;;;;x
adventures204desc;Как бы ни старался  я отразить нападение, но не смог одолеть моих врагов, боевые способности которых были значительно лучше. Их оружие нанесло мне глубокие раны и я думал, что это конец, но счастливый случай позволил мне проскользнуть мимо. Я, обескровленный, побежал по дороге и в конце концов, мне удалось удрать от противников.;;;;;;;;;;;;;x
adventures205desc;Неважно, как сильно сражался,  но я так и не смог одолеть врагов, боевые способности которых были лучше моих. Они глубоко резали меня оружием, клыками или стреляли заклинаниями, и теперь я сильно измотан.;;;;;;;;;;;;;x
adventures215opt;Это было близко!;;;;;;;;;;;;;x
adventures215desc;Столкнувшись с большой угрозой, я развернулся и побежал. К счастью меня не заметили... Надеюсь.;;;;;;;;;;;;;x
ouch;Ой!;;;;;;;;;;;;;x
traitinfectedinjury;Я ранен и похоже рана заражена, потому что из неё сочится гной.;;;;;;;;;;;;;x
icky;Тьфу.;;;;;;;;;;;;;x
adventures216desc;Столкнувшись с большой угрозой, я развернулся и побежал, сверкая пятками. Мне удалось уклониться от нескольких ударов, но некоторые всё же попали по мне, хотя в конце-концов я чудом смог убежать.;;;;;;;;;;;;;x
EVTDESC900102;Во время путешествия вы заметили стаю свирепых волков.;;;;;;;;;;;;;x
EVTOPTA900102;В бой!;;;;;;;;;;;;;x
ADV_FIGHTTOOLTIP;У вас будет шанс одержать победу, получить травму, увечье или даже погибнуть.;;;;;;;;;;;;;x
EVTOPTB900102;Прятаться.;;;;;;;;;;;;;x
ADV_SNEAKTOOLTIP;У вас будет шанс сбежать, получить травму, увечье или даже погибнуть.;;;;;;;;;;;;;x
EVTOPTC900102;Поговорить с ними.;;;;;;;;;;;;;x
ADV_SPEAKTOOLTIP;Вы имеете шанс быть услышанным зверями, получить травму, увечья или даже погибнуть.;;;;;;;;;;;;;x
EVTDESC900108;Противно выглядящий тролль, размахивая окровавленным топором, блокирует все проходы из комнаты.;;;;;;;;;;;;;x
EVTOPTA900108;Биться с троллем мечом.;;;;;;;;;;;;;x
EVTOPTB90010;Бросить свой меч троллю.;;;;;;;;;;;;;x
EVTOPTB900108TOOLTIPA;...;;;;;;;;;;;;;x
EVTDESC900109;Тролль, который не слишком гордый, благосклонно принимает подарок и ест его с жадностью. Бедный тролль, он умер от внутреннего кровотечения и его туша исчезает в зловещем черном тумане.;;;;;;;;;;;;;x
EVTOPTA900109;Идти дальше.;;;;;;;;;;;;;x
EVTDESC900110;Тролль, успешно скоординировался и поймал меч, и будучи на данный момент сытым, бросил его обратно.;;;;;;;;;;;;;x
EVTOPTA900110;Я был поражен моим собственным мечом!;;;;;;;;;;;;;x
EVTDESC900111;К счастью, тролль плохо сконцентрировался, и меч падает на пол. Тролль не выглядит довольным.;;;;;;;;;;;;;x
EVTOPTA900111;Вернуться к борьбе.;;;;;;;;;;;;;x
