EKplots.15_desc;Я нашел [Root.GetManWomanOpp], утверждающего, что он является отличным актером и может дать ложное показание настолько убедительно, что никто не усомнится в нём. Однако, [Root.GetSheHeOpp] просит некоторую денежную компенсацию...;;;;;;;;;;;;;x
EKplots.15_OPTA;Я уверен, что [FromFrom.GetFirstName] покроет мои расходы.;;;;;;;;;;;;;x
EKplots.16_desc;Вот так новость! Пока я искал возможности сфальсифицировать доказательства, я выяснил, что [plot_target.GetFirstName] на самом деле руководит заговором!;;;;;;;;;;;;;x
EKplots.16_OPTA;Я должен немедленно сообщить об этом [FromFrom.GetFirstName]!;;;;;;;;;;;;;x
EKplots.17_descA;После нескольких дней практики по подделке почерка [plot_target.GetFirstName], я считаю, что мне удалось создать идеальное доказательство.;;;;;;;;;;;;;x
EKplots.17_descB;После нескольких дней работы в своей комнате, фальсификатор [Root.GetHerHisOpp] предоставил мне весьма убедительное письмо.;;;;;;;;;;;;;x
EKplots.17_descC;После нескольких дней репетиций актер чувствует себя полностью готовым дать [Root.GetHerHisOpp] ложные показания. Я считаю, что [Root.GetHerHisOpp] играет довольно убедительно.;;;;;;;;;;;;;x
EKplots.17_OPTA;Эти доказательства убедили бы даже [Root.GetRandomGodNameCap]!;;;;;;;;;;;;;x
not_good_enough;Нет, они не достаточно хороши.;;;;;;;;;;;;;x
EKplots.18_descA;После нескольких дней практики по подделке почерка [plot_target.GetFirstName], я считаю, что мне удалось создать весьма убедительное письмо.;;;;;;;;;;;;;x
EKplots.18_descB;После нескольких дней работы в своей комнате, фальсификатор [Root.GetHerHisOpp] предоставил мне убедительное письмо. Оно вышло не таким хорошим, как обещал сделать [Root.GetSheHeOpp].;;;;;;;;;;;;;x
EKplots.18_descC;После нескольких дней репетиций актёр готов дать [Root.GetHerHisOpp] ложные показания. У [Root.GetHerHisOpp] получается не так хорошо, как утверждал [Root.GetSheHeOpp], но он сделает это.;;;;;;;;;;;;;x
EKplots.18_OPTA;Я надеюсь, что это будет достаточно убедительно.;;;;;;;;;;;;;x
EKplots.19_descA;После нескольких дней практики по подделке почерка [plot_target.GetFirstName], я считаю что создал... ну, давайте просто скажем, что это не лучшее моё творение.;;;;;;;;;;;;;x
EKplots.19_descB;После нескольких дней работы в своей комнате, фальсификатор [Root.GetHerHisOpp] предоставил мне коряво подделанное письмо. Я мог бы сделать это лучше!;;;;;;;;;;;;;x
EKplots.19_descC;После нескольких дней репетиций, актер [Root.GetSheHeOpp] говорит, что готов. Лично я сомневаюсь, что даже булыжник поверит игре [Root.GetHerHisOpp], но, возможно, это просто потому, что я знаю о том, что это подделка.;;;;;;;;;;;;;x
EKplots.19_OPTA; Никто не станет мудрее, кроме людей с мозгами.;;;;;;;;;;;;;x
EKplots.20_descA;Мне удалось создать довольно убедительные доказательства преступлений [Root.plot_target.TitledFirstName]. Я оставлю их вам, решайте что с этим делать! ;;;;;;;;;;;;;x
EKplots.20_descB;Мне удалось создать отчасти убедительные доказательства преступлений [Root.plot_target.TitledFirstName]. Я оставлю их вам, решайте что с этим делать! ;;;;;;;;;;;;;x
EKplots.20_descC;Мне удалось создать не слишком убедительные доказательства преступлений [Root.plot_target.TitledFirstName]. Я оставлю их вам, решайте что с этим делать! ;;;;;;;;;;;;;x
EKplots.20_descD;Удачи, [Root.GetFirstName]! [Root.plot_target.TitledFirstName] отныне фактически является участником заговора!;;;;;;;;;;;;;x
EKplots.20_OPTA;Разрешить отправить это сразу к [Root.Liege.GetTitledName]!;;;;;;;;;;;;;x
EKplots.20_OPTB;Замечательно!  Жаль только, что этот заговор не против [Root.Liege.GetTitledName], но цель [Root.plot_target.FirstName], безусловно, будет благодарна за раскрытие этого заговора!;;;;;;;;;;;;;x
EKplots.21_desc;[From.GetTitledName] представил вам доказательства злодеяний [plot_target.GetTitledName].;;;;;;;;;;;;;x
EKplots.21_OPTA;Ох [Root.GetRandomGodNameCap]! Что сделал [plot_target.GetTitledName]?!;;;;;;;;;;;;;x
EKplots.21_OPTB;Эти доказательства... очень подозрительны...;;;;;;;;;;;;;x
EKplots.22_desc;Спасибо, это важно для меня [Root.GetTitledName]. Я уверен, что [Root.plot_target.GetTitledName] опасался этого.;;;;;;;;;;;;;x
EKplots.22_OPT;Отлично.;;;;;;;;;;;;;x
EKplots.23_desc;За кого вы меня принимаете [Root.GetTitledName]? Даже булыжник может увидеть вашу ложь. Я буду следить за вами...;;;;;;;;;;;;;x
EKplots.23_OPT;Это плохо...;;;;;;;;;;;;;x
EKplots.24_desc;Я нашел [Root.GetManWomanOpp] который может помочь вам с заговором, однако [Root.GetSheHeOpp] попросил значительную сумму денег. Я надеюсь, что вы сможете покрыть мои расходы. В конце концов, это ваш заговор.;;;;;;;;;;;;;x
EKplots.24_OPTA;Ох, ну ладно. ;;;;;;;;;;;;;x
EKplots.24_OPTB;Я благодарен за вашу помощь [From.GetFirstName], но я никогда не обещал ни за что платить.;;;;;;;;;;;;;x
EKplots.25_desc;Моё внимание привлекло то, что [plot_target.GetTitledName] участвовал(а) в заговоре против вас. Я предоставляю доказательства вместе с этим письмом, и надеюсь, что вы изучите их!;;;;;;;;;;;;;x
EKplots.25_OPT;Спасибо вам [From.GetFirstName]!;;;;;;;;;;;;;x
EKplots.32_desc;Вчера ваш сюзерен устроил большой званый обед, на который были приглашены все вассалы [Root.liege.GetHerHim]. Во время празднества вы столкнулись с людьми, которые очень интенсивно разговаривали о чём-то, но как только вы приблизились к ним, они внезапно замолчали и разошлись.;;;;;;;;;;;;;x
EKplots.32_OPT;Интересно, о чём они говорили...;;;;;;;;;;;;;x
EKplots.33_desc;Это произошло снова. Вы замечаете, как два человека разговаривают, но как только вы подходите к ним, они вдруг перестают говорить и просто смотрят на вас, от чего вам становится весьма дискомфортно.\n\n ;;;;;;;;;;;;;x
EKplots.33_OPT;Это вызывает беспокойство.;;;;;;;;;;;;;x
EKplots.34_desc;С каждым днём всё становится хуже и хуже. Люди даже не пытаются притворятся, что чувствуют себя некомфортно, находясь рядом со мной.;;;;;;;;;;;;;x
EKplots.34_OPT;Почему это происходит со мной?;;;;;;;;;;;;;x
EKplots_i_dont_care;На самом деле, меня не волнует, что обо мне думают другие.;;;;;;;;;;;;;x
EKplots.35_desc;Косые взгляды... взгляды. Я ТАК БОЛЬШЕ НЕ МОГУ.;;;;;;;;;;;;;x
EKplots.35_OPT;Я просто хочу, чтобы это наконец-то закончилось.;;;;;;;;;;;;;x
EKplots.35_OPTdesc;[Root.GetFirstName] решил покончить с этим раз и навсегда...;;;;;;;;;;;;;x
EKplots.36_desc;[Root.GetTitledFirstName]!\n\n К сожалению, я считаю, что вы больше не подходите для должности [Root.GetJobTitle]. \n\n [Root.liege.GetTitledFirstName];;;;;;;;;;;;;x
EKplots.36_OPT;Что...;;;;;;;;;;;;;x
EKplots.37_desc;Мой дорогой любовник [Root.GetFirstName]! \n\n Наши отношения больше не могут продолжаться. Прощай, любовь моя \n\n [Root.liege.GetFirstName];;;;;;;;;;;;;x
EKplots.37_OPT;Нет....;;;;;;;;;;;;;x
EKplots.38_desc;Мой(я) дорогой(ая) супруг(а) [Root.GetFirstName]! \n\n Наши отношения больше не могут продолжаться. Прощай, любовь моя \n\n [Root.liege.GetFirstName];;;;;;;;;;;;;x
EKplots.38_OPT;Нет...;;;;;;;;;;;;;x
EKplots.39_desc;Ваши попытки запустить порочащие слухи о [Root.plot_target_char.GetTitledFirstName] оказались успешными. Люди уже открыто избегают [Root.plot_target_char.GetHerHim]!;;;;;;;;;;;;;x
EKplots.39_OPT;Отлично!;;;;;;;;;;;;;x
EKplots.40_desc;К сожалению, ваши попытки запустить порочащие слухи были встречены подозрительными взглядами, и вместо этого люди теперь шепчутся о вас.;;;;;;;;;;;;;x
EKplots.40_OPT;Проклятие!;;;;;;;;;;;;;x
EKplots.51_desc;[target_plotter.GetTitledName] участвовал в заговоре против меня!;;;;;;;;;;;;;x
EKplots.51_OPTA;[target_plotter.GetSheHe] пытался сфальсифицировать доказательства? Наш сюзерен должен сейчас же узнать об этом!;;;;;;;;;;;;;x
EKplots.51_OPTB;[target_plotter.GetSheHe] оклеветал меня? Этот ублюдок!;;;;;;;;;;;;;x
EKplots.52_desc;[target_plotter.GetTitledName] попытался сфальсифицировать доказательства против меня! Мой повелитель, я прошу вас игнорировать всё то, что говорит [target_plotter.GetSheHe]!;;;;;;;;;;;;;x
EKplots.52_OPT;Интересно...;;;;;;;;;;;;;x
EKplots.53_desc;Похоже, персонаж, являющийся целью моего заговора, узнал о моих усилиях по созданию ложных доказательств преступлений [Root.plot_target_char.GetHerHis] и сообщил об этом нашему сюзерену.;;;;;;;;;;;;;x
EKplots.53_OPT;Это плохо...;;;;;;;;;;;;;x
EKplots.54_desc;Я знаю о ваших попытках очернить моё честное имя. Теперь мы заклятые враги!;;;;;;;;;;;;;x
EKplots.54_OPT;Это не входило в мои планы...;;;;;;;;;;;;;x
