Imperials1Martial;Ветеранское Мастерство Муштры;;;;;;;;;;;;;x
Imperials1MartialTooltip;Легионеры-ветераны будут освобождены от действительной воинской службы и получат повышение жалования в обмен на использования своего боевого опыта для обучения новых рекрутов. Это уменьшит максимальный набор рекрутов, но значительно увеличит скорость пополнения солдатских резервов.\n;;;;;;;;;;;;;x
Imperials1Stewardship;Публичные Строительные Работы;;;;;;;;;;;;;x
Imperials1StewardshipTooltip;Финансировать компанию по возведению инфраструктурных и строительных проектов. Солдаты и обычные граждане будут привлекаться к участию в данных проектах. Это уменьшит численность рекрутов, а также максимальный уровень налогов, но значительно снизит стоимость строительства.\n;;;;;;;;;;;;;x
Imperials1Intrigue;Продвинутые Операции Контрразведки;;;;;;;;;;;;;x
Imperials1IntrigueTooltip;Финансировать расширение и поддержание лояльных вам шпионских сетей, чтобы пресекать и искоренять враждебные акты шпионажа. Это снизит максимальный набор рекрутов, но значительно увеличит шанс обнаружения заговоров в ваших владениях.\n;;;;;;;;;;;;;x
Imperials1Learning;Субсидирование Искусств;;;;;;;;;;;;;x
Imperials1LearningTooltip;Потратить дополнительные ресурсы на финансирование учёных и субсидирование образования в различных школах, находящихся в ваших владениях. Повышение их производительности приведёт к увеличению престижа и благочестия у вашего рода.\n;;;;;;;;;;;;;x
Imperials1Wrap;(Больше Вариантов);;;;;;;;;;;;;x
Imperials1NoOrders;Возвращаюсь домой. Это собрание завершено.;;;;;;;;;;;;;x
EKTsaesci15;Ваши стражники навещают вас вечером, принося с собой чашу алой крови, извлеченной из [From.GetFirstName]. Вы жадно делаете глоток, но ваше удовлетворение быстро превращается в отвращение, когда вы понимаете, что эта кровь совсем испорчена. Вы выплевываете его на пол и отправляетесь в подземную камеру [From.GetFirstName] для поиска ответов...;;;;;;;;;;;;;x
EKTsaesci15VampWolf;Ваши стражники навещают вас вечером, принося с собой чашу алой крови, извлеченной из [From.GetFirstName]. После того, как стражники уходят, вы пьете и чувствуете прилив удовлетворения - эта кровь обладает богатым, звериным вкусом. Закончив пить, вы посещаете подземную камеру [From.GetFirstName] для поиска ответов...;;;;;;;;;;;;;x
EKTsaesci15VampVamp;Ваши стражники навещают вас вечером, принося с собой чашу алой крови, извлеченной из [From.GetFirstName]. После того, как стражники уходят, вы пьете, но как только ваш язык касается крови, вы понимаете, что эта кровь, как и ваша, является кровью вампира! Это питье не приносит насыщения, поэтому вы посещаете подземную камеру [From.GetFirstName] для поиска ответов...;;;;;;;;;;;;;x
EKTsaesci15WolfWolf;Ваши стражники навещают вас вечером, принося с собой чашу алой крови, извлеченной из [From.GetFirstName]. Когда стражники ушли, вы готовитесь пить, но кровь ужасно пахнет, и вы обнаруживаете, что не хотите её выпивать. Подозревая что-то неладное, вы заходите в тюремную камеру [From.GetFirstName] для поиска ответов...;;;;;;;;;;;;;x
EKTsaesci15WolfVamp;Ваши стражники навещают вас вечером, принося с собой чашу алой крови, извлеченной из [From.GetFirstName]. Когда стражники ушли, вы готовитесь пить, но кровь пахнет необычно, словно она звериная, стало совершенно очевидно, что [From.GetFirstName] является оборотнем! Вы убираете чашу с кровью, и посещаете тюремную камеру [From.GetFirstName] для поиска ответов...;;;;;;;;;;;;;x
EKTsaesci15Accept;Отвратительно!;;;;;;;;;;;;;x
EKTsaesci15VampWolfAccept;Это было...вкусно.;;;;;;;;;;;;;x
EKTsaesci15VampVampAccept;Это было неожиданно...;;;;;;;;;;;;;x
EKTsaesci15WolfVampAccept;Это было неожиданно...;;;;;;;;;;;;;x
EKTsaesci15WolfWolfAccept;Это было неожиданно...;;;;;;;;;;;;;x
