modifier_potion_of_fortify_luck;Зелье Укрепления Удачи;;;;;;;;;;;;;x
modifier_potion_of_fortify_luck_desc;[Root.GetDynName] находится под воздействием Зелья Укрепления Удачи и, похоже с деньгами совершенно нет проблем!;;;;;;;;;;;;;x
modifier_potion_of_fortify_intelligence;Зелье Укрепления Интеллекта;;;;;;;;;;;;;x
modifier_potion_of_fortify_intelligence_desc;[Root.GetDynName] похоже действительно обладает свойствами характерными для отдельного индивида, принявшего Зелье Укрепления Интеллекта, повышающего умственные способности и словарный запас.;;;;;;;;;;;;;x
modifier_potion_of_fortify_agility;Зелье Укрепления Ловкости;;;;;;;;;;;;;x
modifier_potion_of_fortify_agility_desc;[Root.GetDynName] находится под воздействием Зелья Укрепления Ловкости, усиливающего навык интриги.;;;;;;;;;;;;;x
modifier_potion_of_regeneration;Зелье Регенерации;;;;;;;;;;;;;x
modifier_potion_of_regeneration_desc;[Root.GetDynName] испытывает последствия Зелья Регенерации. Тело [Root.GetHerHis] сильно ослаблено после того, как он потратил огромное количество энергии и ресурсов на восстановление серьезного урона.;;;;;;;;;;;;;x
modifier_potion_of_genderswap;Трансформирующий Эликсир;;;;;;;;;;;;;x
modifier_potion_of_genderswap_desc;[Root.GetDynName] испытывает последствия Трансформирующиего Эликсира. Тело [Root.GetHerHis] сильно ослаблено после того, как большое количество энергии и ресурсов было выделено на анатомическую реконфигурацию.;;;;;;;;;;;;;x
open_alchemist;Посетить Алхимика;;;;;;;;;;;;;x
open_alchemist_desc;Войти в лавку алхимика, владеющего широким выбором зелий с различными эффектами, которые вы можете приобрести!;;;;;;;;;;;;;x
market_leave_store;Вернуться на Рынок;;;;;;;;;;;;;x
isinstoretext;В Магазине;;;;;;;;;;;;;x
backtomarket;Выйти из текущей области и вернуться к Рынку.;;;;;;;;;;;;;x
