ktorture304d;Вы смываете кровь со своих рук и смотрите на [FromFrom.GetFirstName]. Что же сделать дальше?;;;;;;;;;;;;;x
ktorture301o1tt;[From.GetFirstName] привязан(а) к стулу, а ваш Палач передаёт вам инструменты...;;;;;;;;;;;;;x
ktorture301o2tt;[From.GetFirstName] привязан(а) к дыбе.;;;;;;;;;;;;;x
ktorture301o3tt;[From.GetFirstName] закреплён(а) в "дробилке голов".;;;;;;;;;;;;;x
youdecidenottotorture;Вы решаете не мучить заключённого и стража возвращает узника обратно в темницу.;;;;;;;;;;;;;x
earrippedoff;Ваш мучитель отделяет ваше ухо от черепа с помощью затупленного ножа.\n;;;;;;;;;;;;;x
tonguerippedout;Ваш мучитель с помощью специального инструмента сначала нашинковывает ваш язык на кучу мелких частей, а затем вырывает его из вашего рта.\n;;;;;;;;;;;;;x
eyegouged;Ваш мучитель выдавливает ваш глаз из глазницы с помощью инструмента, похожего на ложку.\n;;;;;;;;;;;;;x
infirmedbytorture;Ваш мучитель делает вас немощным!!.\n;;;;;;;;;;;;;x
legrippedoff;Ваш мучитель отрезает вам ногу!!.\n;;;;;;;;;;;;;x
armrippedoff;Ваш мучитель отрубает вашу руку!!.\n;;;;;;;;;;;;;x
woundedbytorture;Ваш мучитель наносит вам ранение!!.\n;;;;;;;;;;;;;x
skullcrushed;Ваш мучитель проламывает вам череп!!.\n;;;;;;;;;;;;;x
incapabledbytorture;Ваш мучитель делает вас недееспособным!!.\n;;;;;;;;;;;;;x
ktorture302d;[From.GetTitledFirstName] ваш мучитель привязал вас ремнём к креслу и погрузился в поиски зловещих инструментов. Вам становится страшно при мысли, что вас будут пытать.;;;;;;;;;;;;;x
ktorture302o;О боги!;;;;;;;;;;;;;x
ktorture303d;[From.GetFirstName] кричит, как только вы начинаете отрывать ухо жертвы от черепа с помощью тупого кинжала и плоскогубцев.;;;;;;;;;;;;;x
ktorture303o;Отлично! Что дальше?;;;;;;;;;;;;;x
slicendice;Ваш мучитель режет вас, протыкает и кромсает, стараясь не повредить органы или артерии...;;;;;;;;;;;;;x
decidenexttorture;Вы решаете выбрать следующий метод пыток...;;;;;;;;;;;;;x
ktorture304d;Исполосовав, а затем и вырвав язык [Root.GetTitledFirstName], вы отходите назад, чтобы перевести дыхание и подумать над своими дальнейшими действиями.;;;;;;;;;;;;;x
ktorture305d;Вы уходите, оставляя [Root.GetTitledFirstName] корчиться в агонии. Из пустой глазницы жертвы вытекает кровь. Вы бросаете на пол глазное яблоко и наступаете на него своей пяткой.;;;;;;;;;;;;;x
ktorture306d;Вы проводите кинжалом по щеке [From.GetTitledFirstName] и внимательно смотрите на творение своих рук. Жертва перепачкана в своей собственной крови, которая идёт из нескольких крупных порезов на теле.;;;;;;;;;;;;;x
ktorture307d;Второй глаз [Root.GetTitledFirstName] вылетел из глазницы, из-за чего [Root.GetTitledFirstName] становится слепым.;;;;;;;;;;;;;x
incapablebytorture;Ваш мучитель зашёл слишком далеко и теперь вы представляете из себя полудохлый кусок мяса, способный лишь пускать слюни, валяясь на полу.;;;;;;;;;;;;;x
victimbacktocell;Заключённый переведён обратно в темницу.;;;;;;;;;;;;;x
ktorture308d;На этот раз вы перестарались и случайно повредили слишком много сухожилий и нервов. Ваша жертва теперь не более, чем полудохлый кусок мяса, способный лишь пускать слюни, валяясь на полу.;;;;;;;;;;;;;x
ktorture308o;Проклятье! Развлечение на сегодня окончено.;;;;;;;;;;;;;x
ktorture309d;Мучитель оторвал вам ногу!!;;;;;;;;;;;;;x
ktorture310d;Мучитель оторвал вам руку!!;;;;;;;;;;;;;x
ktorture311d;Мучитель сделал вас немощным!!;;;;;;;;;;;;;x
ktorture312d;[From.GetTitledFirstName], ваш мучитель приготовился к тому, чтобы лишить вас одной из конечностей!!;;;;;;;;;;;;;x
ktorture310o;О боги!;;;;;;;;;;;;;x
ktorture318d;[From.GetTitledFirstName], вас настолько сильно пытали, что был поврежден ваш череп!!;;;;;;;;;;;;;x
ktorture319d;[From.GetTitledFirstName], вас настолько сильно пытали, что вы стали недееспособным!!;;;;;;;;;;;;;x
ktorture320d;[From.GetTitledFirstName], ваш мучитель засунул вашу голову в дробильную машину!!;;;;;;;;;;;;;x
